obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,difficulty
"[0.008082035422531646, 0.0009239645773616501, 0.047953334346566776]","[-0.008629686799792657, 0.06868903492289262, -0.02082520601930545]",[-1.59594781 -0.01637609 -1.40874534],CubeS,normal,True,True,easy
"[-0.04197296457746848, 0.019926964577361792, 0.0479533343465672]","[0.018752247499837726, 0.052888664919714695, -0.028374788486242822]",[-1.63695944  0.14070982 -1.55067227],CubeS,normal,True,True,easy
"[0.0028610354225315727, 0.02009896457736166, 0.04795333434656681]","[0.005759806081596779, 0.050501344966755415, -0.009330364039439954]",[-1.52100515 -0.05227504 -1.59493617],CubeS,normal,True,True,easy
"[0.012827035422531557, 0.012990964577361739, 0.04795333434656706]","[-0.03102388233311823, 0.05540010905909101, 0.006423359025869629]",[-1.40914764  0.10407468 -1.67648053],CubeS,normal,True,False,med
"[0.004267035422531509, 0.032095964577361795, 0.047953334346567206]","[-0.002452911091931756, 0.03712729652454118, -0.023361063173058444]",[-1.61063877 -0.0479102  -1.34744966],CubeS,normal,False,True,med
"[-0.004021964577468518, 0.010129964577361752, 0.04795333434656709]","[-0.030831518113822655, 0.05798957381745276, 0.002304746276941226]",[-1.4745436   0.20545566 -1.46251561],CubeS,normal,True,True,easy
"[-0.007072964577468429, 0.03184396457736166, 0.04795333434656681]","[0.005610990298213961, 0.03694595039422756, -0.026077351343674178]",[-1.62145836 -0.01647565 -1.41878166],CubeS,normal,False,False,hard
"[-0.016526964577468568, 0.01952296457736179, 0.04795333434656725]","[-0.009390783216211014, 0.049377560222860876, 0.02900020838891922]",[-1.29665874  0.19603456 -1.37698943],CubeS,normal,True,True,easy
"[-0.03973596457746835, 0.017365964577361656, 0.047953334346566776]","[0.030107098664443426, 0.0551542346578417, -0.012280223359878871]",[-1.49699304  0.04669093 -1.35058304],CubeS,normal,True,True,easy
"[-0.02203596457746857, 0.01950896457736179, 0.04795333434656724]","[0.010174642288223033, 0.052612722232713, 0.0009599743152011167]",[-1.4604498   0.07292928 -1.63226281],CubeS,normal,True,True,easy
"[-0.021134964577468572, 0.01908896457736179, 0.04795333434656725]","[-0.028235166733817506, 0.05070288421764657, 0.004559885365034983]",[-1.42811454  0.30269778 -1.60817606],CubeS,normal,True,True,easy
"[0.062368035422531554, 0.002412964577361861, 0.04795333434656706]","[-0.0665702332750555, 0.06417314990983353, 0.031039185351447302]",[-1.33318379  0.03848986 -1.47955428],CubeS,normal,False,False,hard
"[0.007298035422531479, 0.0052569645773617515, 0.047953334346567095]","[-0.05112119293859985, 0.05771529375723097, -0.012287382334279695]",[-1.53971944  0.25459308 -1.57624526],CubeS,normal,True,True,easy
"[0.011366085378503425, -0.0028785939047234273, 0.04791107888349227]","[0.007938795837910113, 0.0727890510126484, 0.020118864723413163]",[-1.36232616 -0.09576041 -1.48276523],CubeS,normal,True,True,easy
"[-0.03519996457746842, 0.008857964577361826, 0.047953334346567136]","[0.019420429921644895, 0.06451418159936194, 0.0008168596235791667]",[-1.47056829  0.09091465 -1.62490221],CubeS,normal,True,True,easy
"[-0.03335996457746848, 0.009418964577361784, 0.04795333434656721]","[-0.001212895293514378, 0.06415456569577584, -0.013560204910496153]",[-1.54832867  0.19077725 -1.45641931],CubeS,normal,True,True,easy
"[0.015909035422531644, 0.016914964577361774, 0.04795333434656677]","[-0.033918386221651275, 0.04992869221903028, -0.020653542324037103]",[-1.58947415  0.11212881 -1.57562507],CubeS,normal,True,False,med
"[-0.012036964577468424, 0.022958964577361657, 0.0479533343465668]","[-0.007404421467188737, 0.04829123038060615, -0.0004715852058270048]",[-1.46824597  0.12217344 -1.46120334],CubeS,normal,True,True,easy
"[-0.06045496457746844, 0.014735964577361737, 0.04795333434656706]","[0.03380306099930101, 0.06338638151884946, -0.008118254710106597]",[-1.49913686  0.15369738 -1.49599188],CubeS,normal,True,True,easy
"[-0.0053519645774684306, 0.01860396457736166, 0.04795333434656681]","[-0.0026259268136508036, 0.05199466735451513, -0.011512696229642638]",[-1.53585152  0.03621268 -1.39003025],CubeS,normal,True,True,easy
"[-0.03393696457746842, 0.013810964577361824, 0.04795333434656713]","[0.02999447693770788, 0.05701332140977845, -0.016786334524524583]",[-1.53846173  0.01049935 -1.41922071],CubeS,normal,True,True,easy
"[0.0015060354225315702, 0.02685196457736166, 0.0479533343465668]","[0.0045510873417163155, 0.04322021424099407, 0.016242801201831858]",[-1.34831717 -0.0213818  -1.40274882],CubeS,normal,True,True,easy
"[0.026486035422531428, 0.030927964577361793, 0.04795333434656724]","[-0.02329529397949687, 0.04020341537196172, 0.01116383665597621]",[-1.38821518 -0.0175375  -1.51762922],CubeS,normal,True,True,easy
"[-0.01582996457746852, 0.02257396457736175, 0.0479533343465671]","[0.026216389732846006, 0.04671540768686421, -0.009534802187345374]",[-1.51423474 -0.06815161 -1.53231857],CubeS,normal,True,True,easy
"[0.004676035422531431, 0.015606964577361798, 0.04795333434656724]","[-0.020699036059799447, 0.053755532178872176, 0.010343941810243212]",[-1.43517963  0.10889178 -1.32249204],CubeS,normal,True,True,easy
"[0.007068035422531735, 0.009894964577361746, 0.04795333434656689]","[-0.03908029845565321, 0.05662077046213102, -0.0005616640604267015]",[-1.49170423  0.18794338 -1.48387489],CubeS,normal,True,True,easy
"[-0.013457964577468442, 0.01698796457736174, 0.04795333434656706]","[-0.001099648176838804, 0.05441928759812044, -0.004849256152883221]",[-1.49423184  0.08602716 -1.48328236],CubeS,normal,True,True,easy
"[-0.005914964577468428, 0.02323196457736166, 0.04795333434656681]","[-0.013045957701763436, 0.047299340849125106, 0.0015199456317684505]",[-1.4564981   0.12071492 -1.49643261],CubeS,normal,True,True,easy
"[-0.03352796457746844, 0.019496964577361744, 0.04795333434656706]","[0.02124669702267344, 0.05349494739747512, -0.0027775838663998157]",[-1.46628863  0.07449638 -1.46919089],CubeS,normal,True,True,easy
"[-0.024990964577468272, 0.010084964577361745, 0.04795333434656688]","[-0.003375587508913716, 0.06214687048090496, -0.01241427034551623]",[-1.53940666  0.17093477 -1.65066674],CubeS,normal,True,True,easy
"[-0.011831964577468488, 0.01631896457736179, 0.04795333434656719]","[-0.012261709109206069, 0.05456422642352489, 0.002031934191875768]",[-1.4525396   0.14617908 -1.56709079],CubeS,normal,True,True,easy
"[-0.012566964577468455, 0.014613964577361869, 0.04795333434656729]","[-0.0008483915381108566, 0.055981850009035404, -0.016253035202947963]",[-1.56361918  0.08012282 -1.56290169],CubeS,normal,True,True,easy
"[-0.03443896457746848, 0.0007379645773617855, 0.047953334346567206]","[0.02524968050591098, 0.07107719158084144, -0.014100003227043901]",[-1.54328038  0.04636162 -1.50878425],CubeS,normal,True,True,easy
"[0.05403603542253156, 0.004349964577361744, 0.047953334346567074]","[-0.052237930733914466, 0.0652404684345169, 0.02528222747448622]",[-1.37448231  0.00801588 -1.42003781],CubeS,normal,True,True,easy
"[-0.03328996457746848, 0.0012159645773617816, 0.0479533343465672]","[0.014190567186107235, 0.07203832916452632, -0.006083890524909126]",[-1.49496014  0.10133301 -1.41786912],CubeS,normal,True,True,easy
"[0.02952303542253155, 0.011548964577361858, 0.04795333434656706]","[-0.04647418905203399, 0.05499036280645726, -0.013041358475673696]",[-1.53862307  0.10308442 -1.59273001],CubeS,normal,True,False,med
"[-0.0165397630732139, 0.004688318613804471, 0.047919154182170916]","[0.02015401238380045, 0.06429627522344432, 0.02297724072961458]",[-1.32027098  0.00779869 -1.37055334],CubeS,normal,True,True,easy
"[0.04293048158984512, -0.004042800253512583, 0.04791712157403139]","[-0.06329039722510676, 0.06551400322036774, 0.034779159066838955]",[-1.28745213  0.11424819 -1.5690207 ],CubeS,normal,False,False,hard
"[-0.01192697810877657, 0.03238896995745015, 0.04791718623774004]","[-0.011863061804933, 0.038504915899290386, 0.00651732248954143]",[-1.41539661  0.16298993 -1.49289611],CubeS,normal,True,True,easy
"[-0.003683567687690643, 0.023088982937743138, 0.047996635969134956]","[-0.0019079862789100751, 0.04716561015256097, 0.01525921360179414]",[-1.36371566  0.0369825  -1.55630269],CubeS,normal,True,True,easy
"[-0.052365964577468414, 0.014844964577361824, 0.04795333434656713]","[0.021135841713980016, 0.06081541936388195, -0.02642224094559248]",[-1.60635429  0.1656923  -1.43456529],CubeS,normal,True,True,easy
"[0.011824035422531557, 0.04028696457736174, 0.04795333434656706]","[-0.01461454824880104, 0.030194690671034592, -0.009787232000914067]",[-1.51744699  0.01899334 -1.55811434],CubeS,normal,True,True,easy
"[-0.007505964577468568, 0.032643964577361795, 0.04795333434656725]","[0.0023661465370593653, 0.035613375673173533, -0.029422321420429623]",[-1.65143051  0.02480102 -1.51866121],CubeS,normal,False,False,hard
"[-0.05264096457746848, 0.0007079645773617856, 0.0479533343465672]","[0.03267979875769851, 0.07478076991082176, -0.0030313502571951215]",[-1.45733717  0.10926505 -1.38786147],CubeS,normal,True,True,easy
"[-0.03007396457746843, 0.01978696457736166, 0.04795333434656681]","[0.019105972669288047, 0.05247100931492933, -0.010732154849499166]",[-1.50915738  0.05872234 -1.41046946],CubeS,normal,True,True,easy
"[0.06822003542253152, 0.0031129645773618634, 0.04795333434656706]","[-0.06552661177646578, 0.06834546902075841, 0.012105350261177834]",[-1.45228716 -0.00944444 -1.44200895],CubeS,normal,False,False,hard
"[-0.027866964577468567, 0.002090964577361794, 0.04795333434656723]","[-0.012295203396178758, 0.06919801004985622, -0.021667485082867925]",[-1.59749124  0.21895311 -1.52663535],CubeS,normal,True,True,easy
"[0.021837626658736047, 0.013933961165064514, 0.04790694056987065]","[-0.028422866957645804, 0.05357026348882556, 0.02824407648946591]",[-1.32230404  0.06282953 -1.42723204],CubeS,normal,True,True,easy
"[-0.0025148016386749893, 0.028673091811387937, 0.04791910852315215]","[0.006581810093421223, 0.04193522266802291, -0.009170977305841784]",[-1.51015591 -0.03393993 -1.44566867],CubeS,normal,True,True,easy
"[-0.022090964577468432, 0.01625196457736166, 0.04795333434656681]","[-0.004464710763097471, 0.05460671690882808, 0.022147484495041243]",[-1.33009822  0.16332979 -1.55844585],CubeS,normal,True,True,easy
"[-0.02033096457746843, 0.020229964577361658, 0.04795333434656681]","[0.016730816818159557, 0.051066305601955325, 0.00468224842984568]",[-1.43285974  0.02238875 -1.57049075],CubeS,normal,True,True,easy
"[-0.0029551525727472897, 0.025293842882226546, 0.04791881253537951]","[0.0008917910687596411, 0.04535389779448927, -0.010615603647446502]",[-1.52416175e+00  3.42872728e-04 -1.37871966e+00],CubeS,normal,True,True,easy
"[-0.0048745347562244665, -0.004477639827786485, 0.04783772284563116]","[0.0010938971078513567, 0.0720775803583242, 0.03479586734574131]",[-1.28701911  0.03359823 -1.50367089],CubeS,normal,True,True,easy
"[-0.06658396457746849, 0.004427964577361741, 0.04795333434656706]","[0.05752677815538239, 0.06893980469499586, -0.015315554005733926]",[-1.51975126  0.04311792 -1.45329037],CubeS,normal,False,False,hard
"[-0.02053096457746857, 0.012539964577361794, 0.04795333434656725]","[-0.0005131158869797481, 0.058177120654884354, -0.022021873511901203]",[-1.5980943   0.12751784 -1.58671327],CubeS,normal,True,True,easy
"[-0.014253686164134749, 0.022173325833979164, 0.04792072267241526]","[0.007463030047629551, 0.048466807974603565, 0.0158280048115945]",[-1.3571485   0.05118777 -1.48954187],CubeS,normal,True,True,easy
"[-0.05587396457746848, 0.013038964577361785, 0.04795333434656722]","[0.04383551523098211, 0.06118752976432153, -0.008691988670619231]",[-1.49288825  0.06724351 -1.47365098],CubeS,normal,True,True,easy
"[-0.0008157714770657056, 0.0008751363244132065, 0.04791763000139078]","[0.004980249002846809, 0.06892715815310392, 0.018769249473337978]",[-1.36774661 -0.01789105 -1.51982172],CubeS,normal,True,True,easy
"[0.011282035422531513, 0.022886964577361793, 0.047953334346567206]","[-0.02047662645345654, 0.04485254938498162, 0.02678753597236097]",[-1.30488441  0.07668405 -1.46408179],CubeS,normal,True,True,easy
"[-0.014990964577468485, 0.002241964577361786, 0.04795333434656719]","[-0.01736439516325286, 0.06835721459591848, -0.0037704244988288017]",[-1.49793488  0.17989931 -1.53089369],CubeS,normal,True,True,easy
"[-0.0012379645774685676, 0.003969964577361795, 0.04795333434656725]","[-0.014354850417916502, 0.06533754180091922, -0.01852503102030166]",[-1.58096631  0.08324308 -1.519555  ],CubeS,normal,True,True,easy
"[-0.013853964577468564, 0.021715964577361788, 0.04795333434656724]","[0.0007445187398721128, 0.048965654611615894, 0.016718872341094856]",[-1.35685342  0.10257835 -1.38017366],CubeS,normal,True,True,easy
"[0.006561035422531551, 0.03657396457736174, 0.04795333434656706]","[-0.014091949833414254, 0.03337432510565512, 0.012793780351589413]",[-1.37412226  0.06281257 -1.44446834],CubeS,normal,True,True,easy
"[-0.04680996457746835, 0.0028479645773616547, 0.04795333434656677]","[0.03415364379978457, 0.07085725625253614, -0.0016075000939808981]",[-1.46887449  0.07033194 -1.50421753],CubeS,normal,True,True,easy
"[-0.0073299645774685665, 0.017808964577361794, 0.04795333434656724]","[-0.00701278173712694, 0.05285369785185922, -0.009671632896251451]",[-1.52772764  0.0805609  -1.44981434],CubeS,normal,True,True,easy
"[-0.014229964577468442, 0.01079096457736174, 0.04795333434656706]","[-0.0034815310248638345, 0.06061375269964592, -0.004171574573863764]",[-1.49369199  0.1024809  -1.5144557 ],CubeS,normal,True,True,easy
"[-0.003811964577468268, 0.012320964577361744, 0.04795333434656688]","[0.003446635996633309, 0.0570486016992115, -0.022760964550603734]",[-1.59752002 -0.0192548  -1.41076405],CubeS,normal,True,True,easy
"[0.00013218451249164348, 0.026902636498240227, 0.047872891706673554]","[-0.01798810817100197, 0.04304348622749898, 0.0003728227768629443]",[-1.4620329  0.1160501 -1.5053184],CubeS,normal,True,True,easy
"[-0.02225996457746857, 0.00017396457736179423, 0.04795333434656725]","[0.01866117403704504, 0.062419708001858316, -0.05532178646202386]",[-1.74730429 -0.05694305 -1.31349184],CubeS,normal,True,True,easy
"[-0.0059539645774682685, 0.014926964577361744, 0.04795333434656688]","[0.00021047171507974048, 0.055610128175244834, -0.012735148514726279]",[-1.54140172  0.02421563 -1.43404967],CubeS,normal,True,True,easy
"[0.024300035422531424, 0.027666964577361796, 0.04795333434656726]","[-0.028733073366252075, 0.04108712795794955, 0.021149983578751128]",[-1.3575517   0.05257318 -1.37596494],CubeS,normal,True,True,easy
"[0.00797803542253156, 0.0038449645773617415, 0.04795333434656706]","[-0.03378162711004561, 0.06385737635316958, 0.005571898578308016]",[-1.43945428  0.14666441 -1.57677308],CubeS,normal,True,True,easy
"[-0.008722964577468444, 0.02304996457736174, 0.04795333434656706]","[0.007586412695314154, 0.04797521464652317, -0.0002603313487593321]",[-1.46152645  0.00718899 -1.56637811],CubeS,normal,True,True,easy
"[-0.013870964577468356, 0.021451964577361655, 0.04795333434656678]","[-0.019888549536045706, 0.048252281049086285, -0.013961750507135792]",[-1.54814193  0.21257443 -1.57636977],CubeS,normal,True,True,easy
"[-0.04807796457746844, 0.01383196457736174, 0.04795333434656706]","[0.028070272600527437, 0.06154624205069469, 0.003411663959226381]",[-1.42788529  0.12117538 -1.46351516],CubeS,normal,True,True,easy
"[-0.03178396457746844, 0.01004196457736174, 0.04795333434656706]","[-0.012275461995346848, 0.06313730123485894, -0.008551508949752939]",[-1.52064011  0.25350205 -1.54179677],CubeS,normal,True,True,easy
"[-0.012360964577468426, 0.040075964577361664, 0.0479533343465668]","[0.002432350649773941, 0.03029074704291345, -0.01866829507806412]",[-1.57910635  0.06788006 -1.54828753],CubeS,normal,False,True,med
"[0.03476203542253156, 0.0020359645773617404, 0.04795333434656706]","[-0.048755259330940645, 0.06550901588983353, 0.0018690056192951525]",[-1.52195317  0.07474589 -1.35244013],CubeS,normal,True,False,med
"[-0.018820964577468572, 0.024827964577361795, 0.04795333434656725]","[-0.019182173982573606, 0.044970277551455495, -0.01879448600469274]",[-1.58463152  0.23886905 -1.52833714],CubeS,normal,True,True,easy
"[-0.04201296457746836, 0.007675964577361654, 0.047953334346566776]","[0.030348863758705658, 0.06537511140542858, -0.009357632576781377]",[-1.52213432  0.0663989  -1.56046809],CubeS,normal,True,True,easy
"[0.048246641535334894, -0.0066159521234189535, 0.0479085820777998]","[-0.05129501043142021, 0.0728777351656921, 0.03719889235993233]",[-1.35603565  0.05917226 -1.30942891],CubeS,normal,True,False,med
"[-0.019995964577468273, 0.013192964577361743, 0.04795333434656688]","[-0.0021095832798957367, 0.0538208306960869, -0.04107428510302459]",[-1.71304104  0.09696417 -1.41826856],CubeS,normal,True,True,easy
"[-0.02092596457746857, 0.020492964577361793, 0.04795333434656725]","[-0.020576213125462185, 0.050124606172723594, -0.011022995812601214]",[-1.53708541  0.25421678 -1.51964387],CubeS,normal,True,True,easy
