obj_coords,local_obj_coords,hov,shape,hand_orientation,naive_success,position-dependent_success,policy_success,difficulty
"[0.04727368314359662, 0.0030747093456420472, 0.054980000121842634]","[-0.027678270701236733, 0.07066199426192338, -0.015527174528703877]",[-1.57202419 -0.09709707 -1.74024256],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0020066381099539884, 0.014013255521783393, 0.054980000121842634]","[0.016816354059756428, 0.0502769061662032, -0.041142750544523536]",[-1.77585068 -0.02669068 -1.81689799],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.02092304296107713, 0.008064056296850246, 0.05489585056315705]","[-0.04520702923485764, 0.057526020033869855, 0.001198640315290135]",[-1.49546804  0.14240246 -1.59882361],CylinderM,normal,TRUE,FALSE,TRUE,med
"[0.007421375546670688, 0.03322875798649708, 0.054980000121842634]","[0.014496220931364089, 0.03163195624384016, -0.03789062211027672]",[-1.772557   -0.11381174 -1.71957243],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.028790402173191027, 0.020951723266670424, 0.054980000121842634]","[-0.005652081384654058, 0.051028715983904, -0.0164810373215125]",[-1.6034665  -0.13151771 -1.70074661],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.012762852327560654, 0.02357463423767339, 0.054980000121842634]","[-0.012028068909352211, 0.04465059624746721, -0.026055335144425464]",[-1.6659184   0.00589611 -1.63499743],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008531779834254415, -0.006223771191202667, 0.054980000121842634]","[0.026850867878428074, 0.07416157671945892, -0.014973482415671792]",[-1.61610179 -0.1770948  -1.72184508],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.027278712413584587, 0.012951923702234967, 0.054980000121842634]","[-0.030546724590759116, 0.052401969260726246, -0.03808231006914127]",[-1.72822692  0.03169909 -1.6216258 ],CylinderM,normal,TRUE,FALSE,TRUE,med
"[0.06586452944391602, 0.002399783675122563, 0.054980000121842634]","[-0.022123588187117987, 0.07233761577705584, -0.0474561923613568]",[-1.7303034  -0.17021434 -1.87935732],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.002666402092545931, 0.010148143584148558, 0.054980000121842634]","[0.009440126955126155, 0.055684032983656255, -0.037749495928194154]",[-1.73774339 -0.0501612  -1.67017759],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.006994858162961751, -0.009123142209872565, 0.054980000121842634]","[0.06309067233036335, 0.0682871873695708, -0.01258225902875583]",[-1.58643048 -0.30229939 -1.5833837 ],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.046042126441012556, 0.014083328720103688, 0.054980000121842634]","[-0.0240900569921179, 0.05844351357367897, -0.028341621378151452]",[-1.63920598 -0.09509762 -1.8129828 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.008725961929378457, -0.004350013361506318, 0.054980000121842634]","[0.03909068867773195, 0.06572881126286235, -0.04196366507209857]",[-1.78787487 -0.11063811 -1.80466686],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.017238956851653473, 0.003155375763855766, 0.054980000121842634]","[0.0014824669659182395, 0.06780648346954171, -0.007901637799061889]",[-1.55662455 -0.10509734 -1.57850743],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.032617096571014755, 0.004789868868338078, 0.054980000121842634]","[0.03288741866844866, 0.06435189129294473, -0.019770612870045667]",[-1.63999733  0.00884268 -1.65640125],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05216649423852808, 0.004772041297377899, 0.054980000121842634]","[-0.018915439888101626, 0.07137902095995023, -0.016691732059212726]",[-1.5873159  -0.17206212 -1.73789722],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.014459871202282346, 0.00021898671914072262, 0.054980000121842634]","[0.04540946562950349, 0.06347980805710327, -0.021945697451970676]",[-1.68214322 -0.14694132 -1.7658852 ],CylinderM,normal,FALSE,TRUE,TRUE,med
"[0.010559122641005243, 0.030631056281514583, 0.054980000121842634]","[-0.001475587811936534, 0.03803690882559857, -0.024780013760192378]",[-1.66736889 -0.0607544  -1.57475469],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.06897754294933225, -0.004669353657897895, 0.054980000121842634]","[0.059585766955291566, 0.07680840739882144, -0.022834257392767565]",[-1.67767836  0.0686988  -1.69536775],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.012952741145189652, -0.009295101337998275, 0.054980000121842634]","[0.04273467447291619, 0.07398144177739142, -0.02082215095527659]",[-1.63987181 -0.15230894 -1.63353165],CylinderM,normal,FALSE,TRUE,TRUE,med
"[-0.03823622616977974, -0.004189356273697249, 0.054980000121842634]","[0.05555294172795852, 0.0686390493353126, -0.022321851886259687]",[-1.68064038 -0.07347892 -1.72420551],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.022104111755026072, 0.025762249572328613, 0.054980000121842634]","[-0.017071052705903957, 0.043757840549862606, -0.021296888032841813]",[-1.62917474 -0.01892321 -1.67523068],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.042335238889754816, -0.0064642802150026, 0.054745117198999216]","[0.057948677480465616, 0.07107412764292123, -0.022996474774945763]",[-1.673722   -0.06810805 -1.69058325],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.024558175479189075, 0.0036010940805317228, 0.054980000121842634]","[-0.0117330773074096, 0.06798463922469075, -0.003472389216070605]",[-1.52662403 -0.07105522 -1.64270564],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.008766671641152142, 0.004130282899389613, 0.054980000121842634]","[0.04251875024495076, 0.05625607769376874, -0.04082475755793701]",[-1.75869367 -0.28864973 -1.62548723],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.05867047489637227, -0.0070667458421683595, 0.054980000121842634]","[0.07015697377284663, 0.0733593844470614, -0.001450375205210394]",[-1.5847916  -0.055513   -1.73699735],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.0527021637368249, -0.008539612501635764, 0.054980000121842634]","[-0.02485973694732243, 0.08277127903275243, -0.02558334226127408]",[-1.61604313 -0.1179331  -1.81091566],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.06854865314619508, -0.008109980684471215, 0.054980000121842634]","[-0.03318592588887114, 0.0867665820962945, -0.019351112933649217]",[-1.5778896  -0.16581149 -1.78774934],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.029392098494674647, 0.010149983806479503, 0.054980000121842634]","[0.03844705417403167, 0.05805523348782141, -0.010038046374346236]",[-1.55468384 -0.05674606 -1.50996305],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.024355645685108486, 0.011138651381043977, 0.054980000121842634]","[-0.0010225697603869904, 0.053273548347160096, -0.05056314559859437]",[-1.81255472 -0.13916565 -1.58466141],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.024458510604630612, 0.018948194412661833, 0.054980000121842634]","[-0.006106260300049498, 0.0422966199690897, -0.05842030770663659]",[-1.86567314 -0.06194904 -1.72591631],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.014425791652431007, 4.4913262749840604e-05, 0.05479757385606153]","[0.043416064898256834, 0.06431362267797623, -0.02083637216932737]",[-1.6614038  -0.14472168 -1.71456784],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.04198130129116712, 0.004468325368381646, 0.054980000121842634]","[-0.03453824444753588, 0.06601826702118734, -0.02251786401684501]",[-1.64693357 -0.04722846 -1.53494408],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.013909956679934572, -0.005456103465519148, 0.054980000121842634]","[0.03640522116094716, 0.0692617683908935, -0.0351554813720987]",[-1.73875647 -0.0852689  -1.7566202 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.011897709207518536, 0.021482456897360863, 0.054980000121842634]","[-0.01705433847453672, 0.048028561128486455, -0.010680204117931219]",[-1.5588059   0.03999204 -1.69316636],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0261185923885865, 0.006933715102935663, 0.054980000121842634]","[0.03568210633431876, 0.06155613572004781, -0.006162452291471478]",[-1.56360211 -0.05168766 -1.65594283],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0034722702280271488, -0.0017255640622428799, 0.054980000121842634]","[0.022513219450191812, 0.07053225690963545, 0.0067876989354612935]",[-1.47896591 -0.10576754 -1.59290274],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.00614334219693977, -0.0018181569137096791, 0.054980000121842634]","[0.006177422811963695, 0.06975729881552878, -0.02921150807909064]",[-1.6753549   0.003358   -1.59257743],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.023187735195838968, 0.02231517921992075, 0.054980000121842634]","[-0.014905993138427377, 0.04717531807839504, -0.02417604022439064]",[-1.64864613 -0.038608   -1.66587288],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.029919955774046235, 0.00624586579482719, 0.054980000121842634]","[0.05392532668812003, 0.05813814802260868, -0.00398768422492949]",[-1.53050026 -0.14031232 -1.56012157],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.008191633036142629, 0.01977189750772009, 0.05476056987559815]","[0.024726678285235906, 0.04519002897349608, -0.034029273304484395]",[-1.73126928 -0.19049606 -1.66037226],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.02728049488788797, -0.009644622914113957, 0.054980000121842634]","[0.042214398823315846, 0.07235494406566284, -0.04221970755252054]",[-1.75173451 -0.06895943 -1.62330005],CylinderM,normal,FALSE,FALSE,TRUE,med
"[0.038891073441405674, 0.016872390457905263, 0.054980000121842634]","[-0.02129210389980963, 0.05567584047829472, -0.018162356100849653]",[-1.60958093 -0.10020673 -1.63595557],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00643998498409282, -0.007552701678135289, 0.054980000121842634]","[0.0016552866175167415, 0.07789749940352458, -0.0042255715518845355]",[-1.5378464  -0.04295097 -1.57691125],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.017199328316404888, 0.012816224929583375, 0.054980000121842634]","[0.04159049815937797, 0.052652331889496626, -0.013009893641216352]",[-1.63557909 -0.1267256  -1.77624965],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05317171494776436, -0.008239244903872414, 0.054980000121842634]","[-0.051427711457481866, 0.07847470614474057, -0.014223101905942517]",[-1.55762766 -0.00216299 -1.69125092],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.002858800161512378, 0.025339882137783, 0.054980000121842634]","[0.004162085662829247, 0.04347326957607356, -0.021566959951375538]",[-1.64435867 -0.03818575 -1.62431435],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0679653513256096, -0.009243706115156427, 0.054980000121842634]","[0.04868035810421545, 0.0839794636731995, -0.023307425648862422]",[-1.63343855  0.09825213 -1.5491126 ],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.06331010983836849, -0.008798721796692029, 0.054980000121842634]","[-0.03940885616302152, 0.08418158981964494, -0.02240883728151144]",[-1.59527352 -0.10726062 -1.74971541],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[0.08270286047449588, -0.009968477602976752, 0.054980000121842634]","[-0.04219951851628599, 0.08835135921084497, -0.04372986333298302]",[-1.72528411 -0.18953532 -1.66585354],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.03379301294238143, 0.01390599850340439, 0.054980000121842634]","[0.036483847323933206, 0.05121050041847232, -0.03895978559496345]",[-1.75434147 -0.00560002 -1.61574654],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.045119729401426195, -0.002468845820946925, 0.054980000121842634]","[0.03765446091113975, 0.07396104452674322, -0.013406033867936422]",[-1.59693646  0.0445007  -1.61848105],CylinderM,normal,TRUE,FALSE,FALSE,med
"[0.020891473116044952, -0.006644755056978431, 0.054980000121842634]","[-0.013567692385174688, 0.07222171366562849, -0.044636973786331684]",[-1.74513908 -0.01073688 -1.69366512],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0012023891321061558, 0.030052871839826353, 0.054980000121842634]","[-0.0016030729681998082, 0.040167465374053885, -0.006428520884331747]",[-1.5429832   0.02272053 -1.66645848],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0014343703356961592, -0.0003221323998527215, 0.054980000121842634]","[-0.0073495938039838445, 0.06841366063963882, -0.027225987898163828]",[-1.663093    0.05371751 -1.60056592],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.06945857261665783, -4.858433679885792e-05, 0.054980000121842634]","[-0.04784992499746912, 0.07685352748951127, 0.012112240566993823]",[-1.45408283 -0.11573568 -1.53967193],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.00569460206717785, 0.0025630767348791654, 0.054980000121842634]","[0.010676508433300879, 0.0647654919664395, -0.03111111719882001]",[-1.69822722  0.02876946 -1.88107665],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.020726461518441427, 0.007955754900830208, 0.054980000121842634]","[0.05257433003044036, 0.05475144265160017, -0.015175204853519163]",[-1.61560681 -0.18337667 -1.62722829],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.026458846227244474, 0.011848524519172107, 0.054980000121842634]","[-0.01727837365840957, 0.05615716051729417, -0.03430483143913909]",[-1.70250379 -0.03528288 -1.67059778],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.04603912972735374, -0.0027833032668862726, 0.054980000121842634]","[0.06311153552091506, 0.06640125322550731, -0.023182876467991165]",[-1.68445317 -0.07607654 -1.69935291],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.03988864651236854, 0.009100261690221951, 0.054980000121842634]","[0.05148151941662067, 0.05730005569628275, -0.0163323481158378]",[-1.61913667 -0.06393999 -1.61647225],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.00348983212969136, 0.026575856775618613, 0.054980000121842634]","[0.024688351489923575, 0.03989841432581303, -0.02409717272226354]",[-1.69290907 -0.14681146 -1.79756513],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.011955526615175082, 0.02487033922710579, 0.054980000121842634]","[0.0031416700062318684, 0.045345718867964215, -0.013212123394350767]",[-1.59091208 -0.08392794 -1.72531836],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.05379653883281073, -0.00763419430299115, 0.054980000121842634]","[-0.04373195663893138, 0.0722631146313093, -0.055469882576118505]",[-1.79783676 -0.03537391 -1.63841893],CylinderM,normal,FALSE,FALSE,FALSE,hard
"[-0.019777918204640893, 0.007419690028768776, 0.054980000121842634]","[0.014312663152704354, 0.058626649052530094, -0.04054511978683238]",[-1.75392892  0.05464987 -1.66146152],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.023110213594172414, 0.00645999177331457, 0.054980000121842634]","[-0.010524316568789566, 0.06228534173223137, -0.031077204026669948]",[-1.67376858 -0.03689098 -1.78064849],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03978219095219764, 0.0009350794647220483, 0.054980000121842634]","[-0.04231945307961904, 0.06806187349553548, -0.01607725035648698]",[-1.62439289  0.0046696  -1.47632214],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.017598405398913462, -0.004012255905139019, 0.054980000121842634]","[0.014000113950761712, 0.06886324686522907, -0.045724460888429054]",[-1.77039923  0.04090888 -1.65099587],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.007168362831659222, 0.013570875318973406, 0.054980000121842634]","[0.028635180007461403, 0.0531651806182109, -0.020390332635999604]",[-1.632945   -0.12894713 -1.58294062],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.024290480483287566, -0.00491641070689657, 0.054980000121842634]","[-0.02393791227422572, 0.07478840515064865, -0.013149314283361864]",[-1.55952166  0.00929357 -1.76299958],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.007572990651945924, 0.02239795798298465, 0.054980000121842634]","[0.013308414392059448, 0.04635317660523022, -0.019516672478454018]",[-1.6361612  -0.12107916 -1.66588253],CylinderM,normal,TRUE,TRUE,FALSE,med
"[-0.0025401075447922528, 0.02546355217840328, 0.054980000121842634]","[0.029339174634647358, 0.041897507450106536, -0.00793109773735573]",[-1.57429111 -0.16805926 -1.67571283],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.008322720725919084, 0.015302571821541353, 0.054980000121842634]","[0.02076454933390862, 0.05368867169163868, -0.008828316777708865]",[-1.56583987 -0.073618   -1.60844133],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.006991771281844739, 0.030851235538980712, 0.054980000121842634]","[-0.0073534171448974145, 0.03683834855472788, -0.028057830518064056]",[-1.68776496  0.00976065 -1.60920482],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0005064806032552447, 0.0024118580304461224, 0.054980000121842634]","[0.026645467036178296, 0.06517016457516317, -0.01586863628025044]",[-1.61734363 -0.14329159 -1.67975225],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.01736307018920974, 0.025806252230015016, 0.054980000121842634]","[-0.009758552074365628, 0.040862124271641743, -0.03648499111784981]",[-1.73104753 -0.01927635 -1.70228501],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0024033629641505953, 0.008595970707263829, 0.054980000121842634]","[0.01051812974172251, 0.05917589445858854, -0.027614841836523456]",[-1.6717753  -0.07579309 -1.5737438 ],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.016225917994341945, 0.030437506319755114, 0.054980000121842634]","[-0.0029808207846350188, 0.039735662683552206, -0.017639227767693062]",[-1.61425771 -0.06949394 -1.73609509],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.006416751327387529, -0.0019126605667688715, 0.054980000121842634]","[0.045513507310723435, 0.06306546668738995, -0.03491177540732399]",[-1.74933397 -0.18245491 -1.75246842],CylinderM,normal,FALSE,TRUE,FALSE,med
"[0.003962728895705699, -0.008144801563725204, 0.054980000121842634]","[0.0060583827193943125, 0.07726182822553149, -0.02047070252023775]",[-1.62576188 -0.04815919 -1.61933444],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.03298351618548374, 0.017089346363653217, 0.054980000121842634]","[0.002751350020120516, 0.055481108888824224, -0.0185688577901953]",[-1.6212732  -0.21472011 -1.59346759],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.018121013204006775, 0.028011612911254716, 0.054980000121842634]","[-0.00552154010818599, 0.041417599393271304, -0.024075724613214715]",[-1.65631534 -0.06690598 -1.67585291],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.02002484171349002, -0.005548414010359944, 0.054980000121842634]","[-0.03090012224542686, 0.07281902508174723, -0.023667934811643754]",[-1.64888433  0.05406154 -1.53153275],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.02479422892177819, 0.020960881973127322, 0.054980000121842634]","[-0.010226295153911769, 0.049638464048940345, -0.02068223710269599]",[-1.63475164 -0.09015711 -1.58230677],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.025860942652362124, 0.02434291685907475, 0.054980000121842634]","[0.008295606684509044, 0.04355270111139023, -0.036867915257069464]",[-1.7467772  -0.13930043 -1.91373503],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.06429768162161012, 0.00110002284461068, 0.054980000121842634]","[-0.028557398829492396, 0.07581551958164316, -0.030083845170969195]",[-1.67074001 -0.18632239 -1.63406163],CylinderM,normal,TRUE,TRUE,FALSE,med
"[0.03052335039406476, -0.006533567243484086, 0.054980000121842634]","[-0.0183036047102458, 0.07628778650394956, -0.02822873853697705]",[-1.65095232 -0.04507955 -1.71423794],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.0067482664420877025, 0.023296053490786464, 0.054980000121842634]","[0.024599784319993188, 0.04514439218418474, -0.005942266756579502]",[-1.55136615 -0.11180576 -1.62942318],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[0.0018576654708458672, -0.004093482257532717, 0.054980000121842634]","[0.02205029564979971, 0.07197713806101814, -0.02001357571860752]",[-1.62749304 -0.12652504 -1.60871752],CylinderM,normal,TRUE,TRUE,TRUE,easy
"[-0.017066059128554592, 0.013995127362774534, 0.054980000121842634]","[0.033717219094968394, 0.051159991292170214, -0.029121312713390544]",[-1.67885201 -0.10679464 -1.54558551],CylinderM,normal,TRUE,TRUE,TRUE,easy
